"Province","YEARMODA","DaySeq","TEMP","AH"
"Shandong",2019-01-01,1,-3.9,1.91787426293394
"Shandong",2019-01-02,2,-2.65882352941176,2.02876902470757
"Shandong",2019-01-03,3,0.0117647058823528,2.74376534516176
"Shandong",2019-01-04,4,-0.558823529411765,2.948541668569
"Shandong",2019-01-05,5,-1.48823529411765,2.14855430118266
"Shandong",2019-01-06,6,-1.45882352941176,2.67822180631094
"Shandong",2019-01-07,7,-1.02941176470588,2.68394164583055
"Shandong",2019-01-08,8,-1.75882352941176,1.7527997523026
"Shandong",2019-01-09,9,-1.99411764705882,2.40150048898
"Shandong",2019-01-10,10,-0.541176470588235,3.49030898541026
"Shandong",2019-01-11,11,0.388235294117647,4.15055680192896
"Shandong",2019-01-12,12,0.170588235294118,3.96655707232036
"Shandong",2019-01-13,13,-1.04117647058824,3.75122970982548
"Shandong",2019-01-14,14,-0.0647058823529412,3.37030061734728
"Shandong",2019-01-15,15,-4.93529411764706,1.3312693788567
"Shandong",2019-01-16,16,-3.11176470588235,1.33298259961083
"Shandong",2019-01-17,17,-0.405882352941177,1.89243006405975
"Shandong",2019-01-18,18,2.34117647058824,3.01617388772035
"Shandong",2019-01-19,19,0.894117647058824,3.08402035078893
"Shandong",2019-01-20,20,-0.588235294117647,1.92366526730216
"Shandong",2019-01-21,21,1.29411764705882,1.98730820602846
"Shandong",2019-01-22,22,2.49411764705882,2.0125231269787
"Shandong",2019-01-23,23,3.26470588235294,2.36918554635472
"Shandong",2019-01-24,24,4.54705882352941,3.1740787023828
"Shandong",2019-01-25,25,-0.841176470588235,2.08177663343037
"Shandong",2019-01-26,26,-0.4,1.81595450070238
"Shandong",2019-01-27,27,2.14705882352941,2.45321481891929
"Shandong",2019-01-28,28,1.02941176470588,1.82254918300042
"Shandong",2019-01-29,29,3.31176470588235,2.79941054127457
"Shandong",2019-01-30,30,1.91764705882353,3.15893549788807
"Shandong",2019-01-31,31,-1.44117647058824,2.35801494989095
"Shandong",2019-02-01,32,1.28235294117647,3.11149347771369
"Shandong",2019-02-02,33,2.98235294117647,4.68137129099263
"Shandong",2019-02-03,34,1.32941176470588,3.04321019283419
"Shandong",2019-02-04,35,4.37647058823529,3.36569104002306
"Shandong",2019-02-05,36,5.02941176470588,4.57999983544257
"Shandong",2019-02-06,37,-0.370588235294118,3.70792013316206
"Shandong",2019-02-07,38,-4.58235294117647,1.66695686881857
"Shandong",2019-02-08,39,-4.51764705882353,1.91949415642012
"Shandong",2019-02-09,40,-3.36470588235294,1.68675429321415
"Shandong",2019-02-10,41,-3.43529411764706,2.37749361838661
"Shandong",2019-02-11,42,-0.517647058823529,3.09994800171771
"Shandong",2019-02-12,43,0.382352941176471,3.59607954533271
"Shandong",2019-02-13,44,-1.61176470588235,3.17934971180094
"Shandong",2019-02-14,45,-1.81764705882353,3.38171825685898
"Shandong",2019-02-15,46,-2.18235294117647,2.62041037196815
"Shandong",2019-02-16,47,-1.68823529411765,1.81776082285331
"Shandong",2019-02-17,48,0.388235294117647,2.05863888036703
"Shandong",2019-02-18,49,0.282352941176471,3.36205932171093
"Shandong",2019-02-19,50,-0.0235294117647058,4.02716930201352
"Shandong",2019-02-20,51,0.647058823529412,3.51987430623615
