"Province","YEARMODA","DaySeq","TEMP","AH"
"Shanghai",2019-01-01,1,3.5,3.79732806953578
"Shanghai",2019-01-02,2,5.43333333333333,4.59937511703029
"Shanghai",2019-01-03,3,8.56666666666667,5.87957470715757
"Shanghai",2019-01-04,4,9.43333333333333,8.68654548316429
"Shanghai",2019-01-05,5,7.73333333333333,7.6920057634174
"Shanghai",2019-01-06,6,7,6.5633998031372
"Shanghai",2019-01-07,7,7,6.75313754390413
"Shanghai",2019-01-08,8,6.1,5.26350379578434
"Shanghai",2019-01-09,9,4.96666666666667,6.22326382661193
"Shanghai",2019-01-10,10,6.66666666666667,7.26071442451272
"Shanghai",2019-01-11,11,7.7,7.78481517061513
"Shanghai",2019-01-12,12,5.86666666666667,5.93208676821617
"Shanghai",2019-01-13,13,4.76666666666667,5.41445579866838
"Shanghai",2019-01-14,14,8.2,6.53862386489027
"Shanghai",2019-01-15,15,5.73333333333333,5.21908263826898
"Shanghai",2019-01-16,16,2.7,3.62605195508441
"Shanghai",2019-01-17,17,3.6,4.12651282755758
"Shanghai",2019-01-18,18,7.13333333333333,5.28521349092067
"Shanghai",2019-01-19,19,8.46666666666667,6.5325620121474
"Shanghai",2019-01-20,20,4.76666666666667,4.40422260819274
"Shanghai",2019-01-21,21,4.53333333333333,3.83388551280857
"Shanghai",2019-01-22,22,5.56666666666667,3.41229773060307
"Shanghai",2019-01-23,23,6.96666666666667,4.08230865708099
"Shanghai",2019-01-24,24,7.33333333333333,5.34646516423054
"Shanghai",2019-01-25,25,6.93333333333333,4.89715560011685
"Shanghai",2019-01-26,26,2.86666666666667,3.55566642254218
"Shanghai",2019-01-27,27,6.13333333333333,4.91244780701163
"Shanghai",2019-01-28,28,6.8,5.88821002728589
"Shanghai",2019-01-29,29,8.66666666666667,6.60351484941627
"Shanghai",2019-01-30,30,9.9,8.48021590364416
"Shanghai",2019-01-31,31,3.9,4.84118435061092
"Shanghai",2019-02-01,32,3.16666666666667,4.53614489786392
"Shanghai",2019-02-02,33,12.5666666666667,8.7905475769749
"Shanghai",2019-02-03,34,7.53333333333333,6.67779990186848
"Shanghai",2019-02-04,35,8.56666666666667,5.62461189414377
"Shanghai",2019-02-05,36,9.03333333333333,7.07554969506787
"Shanghai",2019-02-06,37,12.4,9.13438789535118
"Shanghai",2019-02-07,38,4.83333333333333,5.45496667202535
"Shanghai",2019-02-08,39,3.03333333333333,5.22101741189002
"Shanghai",2019-02-09,40,3.46666666666667,4.59867257447808
"Shanghai",2019-02-10,41,2.66666666666667,4.79258290173397
"Shanghai",2019-02-11,42,3.7,4.13999993442702
"Shanghai",2019-02-12,43,6.23333333333333,6.63092480110864
"Shanghai",2019-02-13,44,6.16666666666667,6.12374777035654
"Shanghai",2019-02-14,45,6.53333333333333,6.62155142213723
"Shanghai",2019-02-15,46,5.3,6.31777854194939
"Shanghai",2019-02-16,47,3.56666666666667,4.12791814346203
"Shanghai",2019-02-17,48,5.2,4.69500739809305
"Shanghai",2019-02-18,49,7.13333333333333,7.38148141730016
"Shanghai",2019-02-19,50,6.16666666666667,6.19854741300078
"Shanghai",2019-02-20,51,6.1,6.77160274416744
"Shanghai",2019-02-21,52,6.4,6.4116499257995
"Shanghai",2019-02-22,53,4.53333333333333,5.76341820776876
"Shanghai",2019-02-23,54,6.16666666666667,5.16353428181362
"Shanghai",2019-02-24,55,7.76666666666667,5.19457467489112
"Shanghai",2019-02-25,56,7.23333333333333,6.06627179352804
"Shanghai",2019-02-26,57,9.2,6.64480730639344
"Shanghai",2019-02-27,58,8.46666666666667,7.45161520294824
"Shanghai",2019-02-28,59,8.13333333333333,6.1997697494923
"Shanghai",2019-03-01,60,9.13333333333333,6.60485662353181
"Shanghai",2019-03-02,61,7.06666666666667,6.84058837007042
"Shanghai",2019-03-03,62,8.43333333333333,6.33780120066388
"Shanghai",2019-03-04,63,9.96666666666667,5.98517609753141
"Shanghai",2019-03-05,64,9.96666666666667,8.53465338155232
"Shanghai",2019-03-06,65,10.4666666666667,7.21113199639172
"Shanghai",2019-03-07,66,7.1,4.66332229285084
"Shanghai",2019-03-08,67,9.6,6.59914351000063
"Shanghai",2019-03-09,68,10.3,9.01645325700559
"Shanghai",2019-03-10,69,8.86666666666667,7.92706116393071
"Shanghai",2019-03-11,70,11.6333333333333,6.47554483816805
"Shanghai",2019-03-12,71,12.3,5.37738036515868
"Shanghai",2019-03-13,72,11.5666666666667,5.60505752318326
"Shanghai",2019-03-14,73,8.73333333333333,7.32337687964371
"Shanghai",2019-03-15,74,12.3333333333333,5.64330463875318
"Shanghai",2019-03-16,75,12.8666666666667,6.32130040900687
"Shanghai",2019-03-17,76,14.8,8.14700055251842
"Shanghai",2019-03-18,77,10.3,8.22035993906645
"Shanghai",2019-03-19,78,14.8,7.55657879510034
"Shanghai",2019-03-20,79,19.0333333333333,12.5903247675875
"Shanghai",2019-03-21,80,11.4,7.91653321615846
"Shanghai",2019-03-22,81,8.76666666666667,5.26516748778078
"Shanghai",2019-03-23,82,10.6333333333333,5.11920302271613
"Shanghai",2019-03-24,83,11.5666666666667,6.23933124766234
"Shanghai",2019-03-25,84,10.7333333333333,7.9876729625198
"Shanghai",2019-03-26,85,15.2333333333333,7.98976568270397
"Shanghai",2019-03-27,86,16.1333333333333,10.9552577934075
"Shanghai",2019-03-28,87,13.9333333333333,10.7255417717115
"Shanghai",2019-03-29,88,14.8,9.81464780846381
"Shanghai",2019-03-30,89,12.7,6.49369419113133
"Shanghai",2019-03-31,90,10.0666666666667,4.2072510604988
"Shanghai",2019-04-01,91,12.5666666666667,5.01036034242136
"Shanghai",2019-04-02,92,14.2,7.43286768227978
"Shanghai",2019-04-03,93,14.1333333333333,9.30407649808298
"Shanghai",2019-04-04,94,13.3666666666667,9.47319460994236
"Shanghai",2019-04-05,95,17.1666666666667,8.98398157008276
"Shanghai",2019-04-06,96,19.1333333333333,10.7243087731704
"Shanghai",2019-04-07,97,21.2333333333333,11.1495755314119
"Shanghai",2019-04-08,98,20.1666666666667,13.8999303361052
"Shanghai",2019-04-09,99,17.6,11.9941363186144
"Shanghai",2019-04-10,100,11.0333333333333,7.40359310748602
"Shanghai",2019-04-11,101,10.5666666666667,6.79167472923
"Shanghai",2019-04-12,102,13.9,6.78989881163414
"Shanghai",2019-04-13,103,15.9333333333333,9.97906875300492
"Shanghai",2019-04-14,104,14.0666666666667,8.98249757485622
"Shanghai",2019-04-15,105,15.7333333333333,5.94719031423858
"Shanghai",2019-04-16,106,15,9.19588698744448
"Shanghai",2019-04-17,107,17.4333333333333,11.2441148720214
"Shanghai",2019-04-18,108,21.7,12.8356977913531
"Shanghai",2019-04-19,109,19.7,14.6647719624889
"Shanghai",2019-04-20,110,20.6,14.805837131488
"Shanghai",2019-04-21,111,19.4666666666667,15.4694984130205
