"Province","YEARMODA","DaySeq","TEMP","AH"
"Xizang",2019-01-01,1,-8.72307692307692,0.934554069277506
"Xizang",2019-01-02,2,-7.23846153846154,0.975245161189036
"Xizang",2019-01-03,3,-8.66923076923077,1.11005562756006
"Xizang",2019-01-04,4,-9.81538461538462,0.998303885826836
"Xizang",2019-01-05,5,-7.96153846153846,1.00146588083079
"Xizang",2019-01-06,6,-6.37692307692308,0.922690440184966
"Xizang",2019-01-07,7,-6.98461538461538,0.953009008931863
"Xizang",2019-01-08,8,-9.03076923076923,1.00241728410304
"Xizang",2019-01-09,9,-8.42307692307692,1.16344570573234
"Xizang",2019-01-10,10,-9.04615384615385,1.01732497890825
"Xizang",2019-01-11,11,-8.1,1.03112584473237
"Xizang",2019-01-12,12,-6.12307692307692,1.03646277562625
"Xizang",2019-01-13,13,-4.71538461538462,0.95366557119272
"Xizang",2019-01-14,14,-6.4,0.807536199130667
"Xizang",2019-01-15,15,-10.0384615384615,0.527375583057425
"Xizang",2019-01-16,16,-8.09230769230769,0.721854243432448
"Xizang",2019-01-17,17,-5.04615384615385,1.02854800944795
"Xizang",2019-01-18,18,-7.10769230769231,0.935375441919785
"Xizang",2019-01-19,19,-7.14615384615385,0.956316350773907
"Xizang",2019-01-20,20,-6.36923076923077,0.97272891905637
"Xizang",2019-01-21,21,-5.20769230769231,1.02929231131859
"Xizang",2019-01-22,22,-4.86153846153846,1.19285476751665
"Xizang",2019-01-23,23,-4.52307692307692,1.31965293446289
"Xizang",2019-01-24,24,-5.6,0.990645304550349
"Xizang",2019-01-25,25,-5.32307692307692,1.32764442317556
"Xizang",2019-01-26,26,-4.56153846153846,1.31520872307289
"Xizang",2019-01-27,27,-5.17692307692308,1.10964782605452
"Xizang",2019-01-28,28,-6.90769230769231,0.991153534399925
"Xizang",2019-01-29,29,-9.5,0.93293108998838
"Xizang",2019-01-30,30,-7.59230769230769,0.74027366741631
"Xizang",2019-01-31,31,-3.88461538461539,1.20810673324428
"Xizang",2019-02-01,32,-2.87692307692308,1.40062844530605
"Xizang",2019-02-02,33,-5.56153846153846,1.01519267305554
"Xizang",2019-02-03,34,-5.36153846153846,0.937469407189161
"Xizang",2019-02-04,35,-5.44615384615385,0.794850559077471
"Xizang",2019-02-05,36,-3.1,0.796560724835601
"Xizang",2019-02-06,37,-1.65384615384615,0.956676418546895
"Xizang",2019-02-07,38,-0.676923076923077,1.40088543480992
"Xizang",2019-02-08,39,-0.546153846153846,1.74075420631778
"Xizang",2019-02-09,40,-4.72307692307692,1.8145878997734
"Xizang",2019-02-10,41,-6.52307692307692,1.27236819886828
"Xizang",2019-02-11,42,-4.40769230769231,1.39811014856296
"Xizang",2019-02-12,43,-4.38461538461539,1.24897608169565
"Xizang",2019-02-13,44,-3.30833333333333,1.17602192663677
"Xizang",2019-02-14,45,-1.22307692307692,1.44382920955978
