"Province","YEARMODA","DaySeq","TEMP","AH"
"Guizhou",2019-01-01,1,0.233333333333333,4.24925003954595
"Guizhou",2019-01-02,2,2.48888888888889,4.77246168365024
"Guizhou",2019-01-03,3,5.15555555555556,5.84340673945865
"Guizhou",2019-01-04,4,5.83333333333333,6.11145127474836
"Guizhou",2019-01-05,5,6.91111111111111,6.0185590184248
"Guizhou",2019-01-06,6,7.7,6.27678327418463
"Guizhou",2019-01-07,7,6.24444444444444,6.26990045350562
"Guizhou",2019-01-08,8,4.17777777777778,6.12646714834536
"Guizhou",2019-01-09,9,6.01111111111111,6.54232307707616
"Guizhou",2019-01-10,10,6.17777777777778,6.5219055596134
"Guizhou",2019-01-11,11,7.25555555555556,6.44652344778443
"Guizhou",2019-01-12,12,7.96666666666667,6.99538876459294
"Guizhou",2019-01-13,13,6.75555555555556,6.66228564240119
"Guizhou",2019-01-14,14,5.41111111111111,6.35232086253962
"Guizhou",2019-01-15,15,3.91111111111111,5.27497228683403
"Guizhou",2019-01-16,16,3.76666666666667,5.26788323281133
"Guizhou",2019-01-17,17,5.53333333333333,5.7347290888681
"Guizhou",2019-01-18,18,7.96666666666667,6.81785082946631
"Guizhou",2019-01-19,19,7.66666666666667,7.08727187750143
"Guizhou",2019-01-20,20,4.46666666666667,5.32174941003066
"Guizhou",2019-01-21,21,4.48888888888889,4.84857710394223
"Guizhou",2019-01-22,22,6.15555555555556,5.46346949108221
"Guizhou",2019-01-23,23,8.02222222222222,6.402467162126
"Guizhou",2019-01-24,24,9.08888888888889,7.21379393308935
"Guizhou",2019-01-25,25,8.96666666666667,7.41597483033988
"Guizhou",2019-01-26,26,9.21111111111111,6.80841177920151
"Guizhou",2019-01-27,27,8.86666666666667,6.92973042351096
"Guizhou",2019-01-28,28,8.43333333333333,7.12438538038485
"Guizhou",2019-01-29,29,8.61111111111111,7.37558313488681
"Guizhou",2019-01-30,30,10.0333333333333,7.6078482663297
"Guizhou",2019-01-31,31,7.86666666666667,6.27880492999886
"Guizhou",2019-02-01,32,7.83333333333333,6.32232470687025
