"Province","YEARMODA","DaySeq","TEMP","AH"
"Jiangsu",2019-01-01,1,-0.0857142857142858,3.08815824665814
"Jiangsu",2019-01-02,2,1.15714285714286,3.50848556415046
"Jiangsu",2019-01-03,3,4.2625,4.8999411854005
"Jiangsu",2019-01-04,4,4.24285714285714,6.12660357612552
"Jiangsu",2019-01-05,5,2.9,5.28411652897379
"Jiangsu",2019-01-06,6,3.14285714285714,5.44750339255713
"Jiangsu",2019-01-07,7,3.77142857142857,5.51970587492953
"Jiangsu",2019-01-08,8,3.2,3.80681488749654
"Jiangsu",2019-01-09,9,1.35714285714286,4.79348590626163
"Jiangsu",2019-01-10,10,3.1,5.63817883523584
"Jiangsu",2019-01-11,11,3.91428571428571,6.07948668837615
"Jiangsu",2019-01-12,12,2.95714285714286,5.16654005223628
"Jiangsu",2019-01-13,13,2.35714285714286,5.0183112324843
"Jiangsu",2019-01-14,14,4.07142857142857,5.73082247478157
"Jiangsu",2019-01-15,15,1.44285714285714,3.68054627375395
"Jiangsu",2019-01-16,16,-0.5,3.12163480190238
"Jiangsu",2019-01-17,17,1.2,3.44789450370653
"Jiangsu",2019-01-18,18,4.71428571428571,4.60116614229971
"Jiangsu",2019-01-19,19,5.01428571428571,5.26579840315002
"Jiangsu",2019-01-20,20,2.27142857142857,3.45870600454356
"Jiangsu",2019-01-21,21,2.28571428571429,3.25374603275584
"Jiangsu",2019-01-22,22,3.32857142857143,3.20242976695854
"Jiangsu",2019-01-23,23,4.38571428571429,3.81313433966314
"Jiangsu",2019-01-24,24,5.58571428571429,4.67578229630016
"Jiangsu",2019-01-25,25,3.41428571428571,3.9503914796518
"Jiangsu",2019-01-26,26,1.35714285714286,2.98406785355923
"Jiangsu",2019-01-27,27,5.02857142857143,4.09176296828485
"Jiangsu",2019-01-28,28,4.54285714285714,4.38292633470851
"Jiangsu",2019-01-29,29,5.71428571428571,5.17818848166718
"Jiangsu",2019-01-30,30,4.44285714285714,6.24163030109495
"Jiangsu",2019-01-31,31,1.01428571428571,4.20917977769089
"Jiangsu",2019-02-01,32,1.5,4.43677281054507
"Jiangsu",2019-02-02,33,5.71428571428571,6.40595128450763
"Jiangsu",2019-02-03,34,3.5,5.55419715189598
"Jiangsu",2019-02-04,35,5.31428571428571,5.00836851728337
"Jiangsu",2019-02-05,36,6.88571428571429,6.29294785901389
"Jiangsu",2019-02-06,37,8.68571428571429,7.37897485447425
"Jiangsu",2019-02-07,38,1.21428571428571,3.76435126998363
"Jiangsu",2019-02-08,39,-0.457142857142857,3.96730332322349
"Jiangsu",2019-02-09,40,0.314285714285714,3.53917900971682
"Jiangsu",2019-02-10,41,-0.671428571428571,3.79439915283647
"Jiangsu",2019-02-11,42,0.914285714285714,3.96010803097116
"Jiangsu",2019-02-12,43,2.9,5.21412878722396
"Jiangsu",2019-02-13,44,4.3,5.5840724733936
"Jiangsu",2019-02-14,45,3.62857142857143,5.66907766007222
